crop,country,year,fs_fat_supply_quantity,fs_food_supply_kcal,fs_food_supply_quantity_g,fs_protein_supply_quantity
Gutta-percha,World,2013,NA,NA,NA,NA
Hazelnuts,World,2010,0.069565217,NA,NA,0.004347826
Hazelnuts,World,2011,0.069565217,NA,NA,0.004347826
Hazelnuts,World,2012,0.069565217,NA,NA,NA
Hazelnuts,World,2013,0.07826087,0.004347826,NA,0.004347826
Hemp,World,2010,NA,NA,NA,NA
Hemp,World,2011,NA,NA,NA,NA
Hemp,World,2012,NA,NA,NA,NA
Hemp,World,2013,NA,NA,NA,NA
Hops,World,2010,NA,NA,NA,NA
Hops,World,2011,NA,NA,NA,NA
Hops,World,2012,NA,NA,NA,NA
Hops,World,2013,NA,NA,NA,NA
Horseradish,World,2010,0.008695652,0.095652174,0.669565217,0.308695652
Horseradish,World,2011,0.013043478,0.108695652,0.660869565,0.308695652
Horseradish,World,2012,0.008695652,0.104347826,0.660869565,0.304347826
Horseradish,World,2013,0.008695652,0.117391304,0.665217391,0.32173913
Huckleberry,World,2010,NA,NA,NA,NA
Huckleberry,World,2011,NA,NA,NA,NA
Huckleberry,World,2012,NA,NA,NA,NA
Huckleberry,World,2013,NA,NA,NA,NA
Jack bean,World,2010,0.004347826,0.056521739,0.017391304,0.186956522
Jack bean,World,2011,0.004347826,0.056521739,0.017391304,0.2
Jack bean,World,2012,0.004347826,0.065217391,0.026086957,0.195652174
Jack bean,World,2013,0.008695652,0.060869565,0.017391304,0.22173913
Jackfruit,World,2010,0.004347826,NA,0.047826087,NA
Jackfruit,World,2011,0.008695652,0.004347826,0.060869565,NA
Jackfruit,World,2012,0.008695652,0.004347826,0.060869565,NA
Jackfruit,World,2013,0.008695652,NA,0.069565217,NA
Japanese millet,World,2010,0.108695652,0.143478261,0.147826087,0.139130435
Japanese millet,World,2011,0.117391304,0.147826087,0.152173913,0.134782609
Japanese millet,World,2012,0.113043478,0.143478261,0.147826087,0.147826087
Japanese millet,World,2013,0.108695652,0.139130435,0.139130435,0.139130435
Jelutong,World,2010,NA,NA,NA,NA
Jelutong,World,2011,NA,NA,NA,NA
Jelutong,World,2012,NA,NA,NA,NA
Jelutong,World,2013,NA,NA,NA,NA
Jerusalem artichoke,World,2010,0.004347826,0.052173913,0.108695652,0.056521739
Jerusalem artichoke,World,2011,0.008695652,0.052173913,0.104347826,0.043478261
Jerusalem artichoke,World,2012,0.004347826,0.052173913,0.1,0.047826087
Jerusalem artichoke,World,2013,0.008695652,0.052173913,0.113043478,0.047826087
Jicama,World,2010,0.004347826,0.056521739,0.017391304,0.17826087
Jicama,World,2011,0.004347826,0.052173913,0.017391304,0.186956522
Jicama,World,2012,0.004347826,0.060869565,0.026086957,0.173913043
Jicama,World,2013,0.008695652,0.052173913,0.017391304,0.208695652
Jojoba,World,2010,NA,NA,NA,NA
Jojoba,World,2011,NA,NA,NA,NA
Jojoba,World,2012,NA,NA,NA,NA
Jojoba,World,2013,NA,NA,NA,NA
Jujube,World,2010,0.026086957,0.008695652,0.308695652,NA
Jujube,World,2011,0.017391304,0.008695652,0.317391304,NA
Jujube,World,2012,0.017391304,0.008695652,0.308695652,0.004347826
Jujube,World,2013,0.026086957,0.017391304,0.343478261,NA
Jute,World,2010,NA,NA,NA,NA
Jute,World,2011,NA,NA,NA,NA
Jute,World,2012,NA,NA,NA,NA
Jute,World,2013,NA,NA,NA,NA
Kaniwa,World,2010,0.004347826,0.017391304,0.02173913,0.034782609
Kaniwa,World,2011,0.004347826,0.043478261,0.030434783,0.052173913
Kaniwa,World,2012,0.008695652,0.030434783,0.026086957,0.039130435
Kaniwa,World,2013,0.004347826,0.039130435,0.017391304,0.034782609
Kapok,World,2010,NA,NA,NA,NA
Kapok,World,2011,NA,NA,NA,NA
Kapok,World,2012,NA,NA,NA,NA
Kapok,World,2013,NA,NA,NA,NA
Karite nuts,World,2010,NA,NA,NA,NA
Karite nuts,World,2011,NA,NA,NA,NA
Karite nuts,World,2012,NA,NA,NA,NA
Karite nuts,World,2013,NA,NA,NA,NA
Kenaf,World,2010,NA,NA,NA,NA
Kenaf,World,2011,NA,NA,NA,NA
Kenaf,World,2012,NA,NA,NA,NA
Kenaf,World,2013,NA,NA,NA,NA
Kiwi fruit,World,2010,NA,NA,NA,NA
Kiwi fruit,World,2011,NA,NA,NA,NA
Kiwi fruit,World,2012,NA,NA,NA,NA
Kiwi fruit,World,2013,NA,NA,NA,NA
Kiwicha,World,2010,0.004347826,0.017391304,0.02173913,0.030434783
Kiwicha,World,2011,0.004347826,0.034782609,0.030434783,0.052173913
Kiwicha,World,2012,0.008695652,0.030434783,0.026086957,0.039130435
Kiwicha,World,2013,0.004347826,0.034782609,0.013043478,0.034782609
Kodo millet,World,2010,0.108695652,0.139130435,0.147826087,0.134782609
Kodo millet,World,2011,0.108695652,0.139130435,0.152173913,0.134782609
Kodo millet,World,2012,0.113043478,0.130434783,0.147826087,0.139130435
Kodo millet,World,2013,0.108695652,0.134782609,0.139130435,0.139130435
Kola nuts,World,2010,0.008695652,NA,NA,NA
Kola nuts,World,2011,0.013043478,NA,NA,NA
Kola nuts,World,2012,0.017391304,NA,NA,NA
Kola nuts,World,2013,0.030434783,NA,NA,NA
Kumquat,World,2010,NA,0.026086957,0.182608696,0.017391304
Kumquat,World,2011,NA,0.026086957,0.160869565,0.013043478
Kumquat,World,2012,NA,0.034782609,0.165217391,0.017391304
Kumquat,World,2013,NA,0.030434783,0.191304348,0.017391304
Lablab,World,2010,0.004347826,0.056521739,0.017391304,0.173913043
Lablab,World,2011,0.004347826,0.052173913,0.017391304,0.182608696
Lablab,World,2012,0.004347826,0.052173913,0.02173913,0.169565217
Lablab,World,2013,0.008695652,0.047826087,0.017391304,0.195652174
Leeks and other alliaceous vegetables,World,2010,NA,NA,NA,NA
Leeks and other alliaceous vegetables,World,2011,NA,NA,NA,NA
Leeks and other alliaceous vegetables,World,2012,NA,NA,NA,NA
Leeks and other alliaceous vegetables,World,2013,NA,NA,NA,NA
Lemons and limes,World,2010,0.02173913,0.034782609,0.430434783,0.017391304
Lemons and limes,World,2011,0.026086957,0.026086957,0.42173913,0.030434783
Lemons and limes,World,2012,0.026086957,0.026086957,0.456521739,0.026086957
Lemons and limes,World,2013,0.030434783,0.026086957,0.460869565,0.017391304
Lentils,World,2010,0.004347826,0.026086957,0.017391304,0.139130435
Lentils,World,2011,0.004347826,0.026086957,0.013043478,0.134782609
Lentils,World,2012,0.004347826,0.034782609,0.02173913,0.152173913
Lentils,World,2013,NA,0.039130435,0.017391304,0.156521739
Lettuce,World,2010,NA,NA,0.013043478,NA
Lettuce,World,2011,NA,NA,0.008695652,NA
Lettuce,World,2012,NA,NA,0.008695652,NA
Lettuce,World,2013,NA,NA,0.008695652,NA
Lima bean,World,2010,0.243478261,0.469565217,0.465217391,0.573913043
Lima bean,World,2011,0.230434783,0.465217391,0.460869565,0.582608696
Lima bean,World,2012,0.243478261,0.465217391,0.447826087,0.573913043
Lima bean,World,2013,0.234782609,0.473913043,0.443478261,0.573913043
Litchi,World,2010,0.02173913,0.008695652,0.286956522,NA
Litchi,World,2011,0.017391304,0.008695652,0.295652174,NA
Litchi,World,2012,0.017391304,0.008695652,0.291304348,0.004347826
Litchi,World,2013,0.026086957,0.017391304,0.330434783,NA
Little millet,World,2010,0.104347826,0.126086957,0.147826087,0.134782609
Little millet,World,2011,0.1,0.139130435,0.143478261,0.130434783
Little millet,World,2012,0.108695652,0.126086957,0.147826087,0.134782609
Little millet,World,2013,0.095652174,0.134782609,0.139130435,0.130434783
Longan,World,2010,0.004347826,NA,0.043478261,NA
Longan,World,2011,0.008695652,0.004347826,0.052173913,NA
Longan,World,2012,0.004347826,0.004347826,0.056521739,NA
Longan,World,2013,0.008695652,NA,0.069565217,NA
Loquat,World,2010,0.017391304,0.008695652,0.282608696,NA
Loquat,World,2011,0.017391304,0.008695652,0.291304348,NA
Loquat,World,2012,0.017391304,0.008695652,0.286956522,0.004347826
Loquat,World,2013,0.026086957,0.017391304,0.317391304,NA
Lupins,World,2010,NA,NA,NA,NA
Lupins,World,2011,NA,NA,NA,NA
Lupins,World,2012,NA,NA,NA,NA
Lupins,World,2013,NA,NA,NA,NA
Maca,World,2010,0.004347826,0.052173913,0.108695652,0.052173913
Maca,World,2011,0.008695652,0.052173913,0.1,0.043478261
Maca,World,2012,0.004347826,0.052173913,0.1,0.047826087
Maca,World,2013,0.008695652,0.052173913,0.113043478,0.047826087
Macadamia nut,World,2010,0.117391304,0.008695652,NA,0.013043478
Macadamia nut,World,2011,0.126086957,0.004347826,0.004347826,0.013043478
Macadamia nut,World,2012,0.113043478,NA,NA,0.013043478
Macadamia nut,World,2013,0.126086957,0.008695652,0.004347826,0.013043478
Mahuwa,World,2010,0.017391304,NA,NA,0.004347826
Mahuwa,World,2011,0.017391304,NA,NA,0.004347826
Mahuwa,World,2012,0.017391304,NA,NA,0.004347826
Mahuwa,World,2013,0.02173913,NA,NA,0.004347826
Maize,World,2010,0.665217391,0.669565217,0.647826087,0.630434783
Maize,World,2011,0.643478261,0.669565217,0.643478261,0.626086957
Maize,World,2012,0.647826087,0.665217391,0.634782609,0.630434783
Maize,World,2013,0.656521739,0.67826087,0.656521739,0.639130435
Mamey sapote,World,2010,0.004347826,NA,0.039130435,NA
Mamey sapote,World,2011,0.004347826,0.004347826,0.052173913,NA
Mamey sapote,World,2012,0.004347826,0.004347826,0.052173913,NA
Mamey sapote,World,2013,0.004347826,NA,0.060869565,NA
Mammee,World,2010,NA,NA,0.039130435,NA
Mammee,World,2011,0.004347826,0.004347826,0.043478261,NA
Mammee,World,2012,0.004347826,0.004347826,0.047826087,NA
Mammee,World,2013,0.004347826,NA,0.056521739,NA
Mandarines,World,2010,0.060869565,0.373913043,0.660869565,0.334782609
Mandarines,World,2011,0.056521739,0.391304348,0.660869565,0.334782609
Mandarines,World,2012,0.060869565,0.42173913,0.660869565,0.356521739
Mandarines,World,2013,0.060869565,0.430434783,0.660869565,0.365217391
Mango,World,2010,0.034782609,0.013043478,0.413043478,0.004347826
Mango,World,2011,0.047826087,0.017391304,0.417391304,0.004347826
Mango,World,2012,0.034782609,0.008695652,0.404347826,0.004347826
Mango,World,2013,0.043478261,0.026086957,0.434782609,0.004347826
Mangosteen,World,2010,0.034782609,0.013043478,0.4,0.004347826
Mangosteen,World,2011,0.047826087,0.017391304,0.404347826,0.004347826
Mangosteen,World,2012,0.034782609,0.008695652,0.4,0.004347826
Mangosteen,World,2013,0.039130435,0.02173913,0.426086957,0.004347826
Maple sugar,World,2010,NA,0.747826087,0.765217391,0.004347826
Maple sugar,World,2011,0.008695652,0.747826087,0.760869565,0.004347826
Maple sugar,World,2012,NA,0.752173913,0.760869565,0.004347826
Maple sugar,World,2013,0.004347826,0.747826087,0.760869565,0.004347826
Marjoram,World,2010,0.008695652,0.086956522,0.665217391,0.291304348
Marjoram,World,2011,0.008695652,0.1,0.660869565,0.3
Marjoram,World,2012,0.008695652,0.091304348,0.652173913,0.3
Marjoram,World,2013,0.008695652,0.108695652,0.656521739,0.317391304
Mashua,World,2010,0.004347826,0.047826087,0.104347826,0.052173913
Mashua,World,2011,0.008695652,0.047826087,0.095652174,0.043478261
Mashua,World,2012,NA,0.047826087,0.091304348,0.043478261
Mashua,World,2013,0.008695652,0.043478261,0.104347826,0.047826087
Mat bean,World,2010,0.230434783,0.469565217,0.465217391,0.573913043
Mat bean,World,2011,0.226086957,0.465217391,0.452173913,0.57826087
Mat bean,World,2012,0.22173913,0.460869565,0.443478261,0.569565217
Mat bean,World,2013,0.226086957,0.465217391,0.439130435,0.569565217
Mate,World,2010,NA,NA,0.008695652,0.013043478
Mate,World,2011,NA,NA,0.008695652,0.017391304
Mate,World,2012,NA,NA,0.008695652,0.017391304
Mate,World,2013,NA,NA,0.008695652,0.02173913
Mauka,World,2010,0.004347826,0.043478261,0.1,0.052173913
Mauka,World,2011,0.004347826,0.047826087,0.095652174,0.043478261
Mauka,World,2012,NA,0.047826087,0.091304348,0.039130435
Mauka,World,2013,0.008695652,0.039130435,0.104347826,0.039130435
Medlar,World,2010,0.017391304,0.008695652,0.269565217,NA
Medlar,World,2011,0.017391304,0.008695652,0.273913043,NA
Medlar,World,2012,0.017391304,0.008695652,0.282608696,NA
Medlar,World,2013,0.026086957,0.017391304,0.304347826,NA
Melons,World,2010,0.017391304,0.008695652,0.195652174,NA
Melons,World,2011,0.017391304,0.008695652,0.213043478,NA
Melons,World,2012,0.017391304,0.008695652,0.208695652,NA
Melons,World,2013,0.017391304,0.017391304,0.234782609,NA
Mombin,World,2010,NA,NA,0.039130435,NA
Mombin,World,2011,0.004347826,0.004347826,0.034782609,NA
Mombin,World,2012,0.004347826,0.004347826,0.043478261,NA
Mombin,World,2013,0.004347826,NA,0.056521739,NA
Mulberry,World,2010,NA,NA,NA,NA
Mulberry,World,2011,NA,NA,NA,NA
Mulberry,World,2012,NA,NA,NA,NA
Mulberry,World,2013,NA,NA,NA,NA
Mung bean,World,2010,0.22173913,0.469565217,0.460869565,0.573913043
Mung bean,World,2011,0.217391304,0.465217391,0.443478261,0.569565217
Mung bean,World,2012,0.22173913,0.456521739,0.439130435,0.565217391
Mung bean,World,2013,0.22173913,0.460869565,0.434782609,0.569565217
Myrtle,World,2010,NA,NA,NA,NA
Myrtle,World,2011,NA,NA,NA,NA
Myrtle,World,2012,NA,NA,NA,NA
Myrtle,World,2013,NA,NA,NA,NA
Naranjilla,World,2010,NA,NA,0.039130435,NA
Naranjilla,World,2011,0.004347826,0.004347826,0.030434783,NA
Naranjilla,World,2012,0.004347826,0.004347826,0.039130435,NA
Naranjilla,World,2013,0.004347826,NA,0.056521739,NA
New Zealand flax,World,2010,NA,NA,NA,NA
New Zealand flax,World,2011,NA,NA,NA,NA
New Zealand flax,World,2012,NA,NA,NA,NA
New Zealand flax,World,2013,NA,NA,NA,NA
New Zealand Spinach,World,2010,NA,NA,NA,NA
New Zealand Spinach,World,2011,NA,NA,NA,NA
New Zealand Spinach,World,2012,NA,NA,NA,NA
New Zealand Spinach,World,2013,NA,NA,NA,NA
Noog,World,2010,0.017391304,NA,NA,0.004347826
Noog,World,2011,0.013043478,NA,NA,0.004347826
Noog,World,2012,0.017391304,NA,NA,0.004347826
Noog,World,2013,0.02173913,NA,NA,0.004347826
Nutmeg,World,2010,NA,NA,NA,NA
Nutmeg,World,2011,NA,NA,NA,NA
Nutmeg,World,2012,NA,NA,NA,NA
Nutmeg,World,2013,NA,NA,NA,NA
Oats,World,2010,0.173913043,0.186956522,0.217391304,0.239130435
Oats,World,2011,0.169565217,0.186956522,0.217391304,0.234782609
Oats,World,2012,0.173913043,0.195652174,0.239130435,0.260869565
Oats,World,2013,0.17826087,0.2,0.234782609,0.265217391
Oca,World,2010,NA,0.043478261,0.1,0.052173913
Oca,World,2011,NA,0.047826087,0.091304348,0.043478261
Oca,World,2012,NA,0.043478261,0.086956522,0.039130435
Oca,World,2013,NA,0.039130435,0.1,0.039130435
Oil palm,World,2010,0.52173913,0.417391304,0.37826087,0.004347826
Oil palm,World,2011,0.504347826,0.413043478,0.356521739,NA
Oil palm,World,2012,0.513043478,0.417391304,0.382608696,0.017391304
Oil palm,World,2013,0.517391304,0.404347826,0.369565217,0.02173913
Oiticica,World,2010,0.013043478,NA,NA,0.004347826
Oiticica,World,2011,0.008695652,NA,NA,0.004347826
Oiticica,World,2012,0.013043478,NA,NA,0.004347826
Oiticica,World,2013,0.013043478,NA,NA,0.004347826
Okra,World,2010,NA,NA,NA,NA
Okra,World,2011,NA,NA,NA,NA
Okra,World,2012,NA,NA,NA,NA
Okra,World,2013,NA,NA,NA,NA
Olives,World,2010,0.452173913,0.295652174,0.234782609,0.034782609
Olives,World,2011,0.465217391,0.295652174,0.256521739,0.030434783
Olives,World,2012,0.473913043,0.295652174,0.252173913,0.047826087
Olives,World,2013,0.469565217,0.304347826,0.256521739,0.034782609
Onions,World,2010,0.069565217,0.343478261,0.634782609,0.430434783
Onions,World,2011,0.091304348,0.356521739,0.639130435,0.443478261
Onions,World,2012,0.07826087,0.365217391,0.656521739,0.434782609
Onions,World,2013,0.082608696,0.391304348,0.660869565,0.447826087
Orache,World,2010,NA,NA,NA,NA
Orache,World,2011,NA,NA,NA,NA
Orache,World,2012,NA,NA,NA,NA
Orache,World,2013,NA,NA,NA,NA
Oranges,World,2010,0.056521739,0.360869565,0.656521739,0.317391304
Oranges,World,2011,0.047826087,0.369565217,0.660869565,0.317391304
Oranges,World,2012,0.047826087,0.386956522,0.656521739,0.352173913
Oranges,World,2013,0.052173913,0.413043478,0.656521739,0.347826087
Papayas,World,2010,NA,NA,NA,NA
Papayas,World,2011,NA,NA,0.004347826,NA
Papayas,World,2012,NA,NA,0.008695652,NA
Papayas,World,2013,NA,NA,0.008695652,NA
Parsley,World,2010,0.008695652,0.073913043,0.665217391,0.286956522
Parsley,World,2011,0.008695652,0.082608696,0.652173913,0.291304348
Parsley,World,2012,0.008695652,0.082608696,0.652173913,0.27826087
Parsley,World,2013,0.008695652,0.07826087,0.656521739,0.313043478
Parsnip,World,2010,0.004347826,0.060869565,0.656521739,0.282608696
Parsnip,World,2011,0.004347826,0.082608696,0.652173913,0.282608696
Parsnip,World,2012,0.008695652,0.073913043,0.647826087,0.269565217
Parsnip,World,2013,0.004347826,0.069565217,0.656521739,0.295652174
Passionfruit,World,2010,NA,NA,0.030434783,NA
Passionfruit,World,2011,0.004347826,0.004347826,0.026086957,NA
Passionfruit,World,2012,0.004347826,NA,0.039130435,NA
Passionfruit,World,2013,0.004347826,NA,0.047826087,NA
Pawpaw,World,2010,0.017391304,0.008695652,0.247826087,NA
Pawpaw,World,2011,0.017391304,0.008695652,0.265217391,NA
Pawpaw,World,2012,0.017391304,0.008695652,0.282608696,NA
Pawpaw,World,2013,0.026086957,0.017391304,0.3,NA
Peaches and nectarines,World,2010,0.013043478,0.004347826,0.1,NA
Peaches and nectarines,World,2011,0.008695652,0.004347826,0.095652174,NA
Peaches and nectarines,World,2012,0.013043478,0.004347826,0.12173913,NA
Peaches and nectarines,World,2013,0.008695652,0.008695652,0.126086957,NA
Pearl millet,World,2010,0.1,0.126086957,0.143478261,0.12173913
Pearl millet,World,2011,0.095652174,0.134782609,0.143478261,0.126086957
Pearl millet,World,2012,0.091304348,0.12173913,0.147826087,0.126086957
Pearl millet,World,2013,0.091304348,0.126086957,0.139130435,0.126086957
Pears,World,2010,0.013043478,0.004347826,0.117391304,NA
Pears,World,2011,0.013043478,0.004347826,0.143478261,NA
Pears,World,2012,0.013043478,0.004347826,0.143478261,NA
Pears,World,2013,0.013043478,0.013043478,0.165217391,NA
Peas,World,2010,0.07826087,0.27826087,0.247826087,0.382608696
Peas,World,2011,0.073913043,0.256521739,0.243478261,0.391304348
Peas,World,2012,0.07826087,0.256521739,0.230434783,0.382608696
Peas,World,2013,0.082608696,0.27826087,0.239130435,0.404347826
Pecan,World,2010,0.108695652,0.008695652,NA,0.013043478
Pecan,World,2011,0.108695652,NA,0.004347826,0.008695652
Pecan,World,2012,0.1,NA,NA,0.013043478
Pecan,World,2013,0.108695652,0.008695652,0.004347826,0.013043478
Pepper,World,2010,0.013043478,0.02173913,0.017391304,0.039130435
Pepper,World,2011,0.008695652,0.017391304,0.008695652,0.034782609
Pepper,World,2012,0.008695652,0.026086957,0.008695652,0.047826087
Pepper,World,2013,0.013043478,0.02173913,0.013043478,0.047826087
Peppermint,World,2010,NA,NA,NA,NA
Peppermint,World,2011,NA,NA,NA,NA
Peppermint,World,2012,NA,NA,NA,NA
Peppermint,World,2013,NA,NA,NA,NA
Perilla,World,2010,0.013043478,NA,NA,0.004347826
Perilla,World,2011,0.008695652,NA,NA,0.004347826
Perilla,World,2012,0.008695652,NA,NA,0.004347826
Perilla,World,2013,0.008695652,NA,NA,0.004347826
Persimmons,World,2010,NA,NA,NA,NA
Persimmons,World,2011,NA,NA,NA,NA
Persimmons,World,2012,NA,NA,NA,NA
Persimmons,World,2013,NA,NA,NA,NA
Physic nut,World,2010,0.008695652,NA,NA,0.004347826
Physic nut,World,2011,0.004347826,NA,NA,0.004347826
Physic nut,World,2012,0.008695652,NA,NA,0.004347826
Physic nut,World,2013,0.008695652,NA,NA,0.004347826
Pigeonpeas,World,2010,0.004347826,0.069565217,0.017391304,0.230434783
Pigeonpeas,World,2011,0.004347826,0.07826087,0.026086957,0.22173913
Pigeonpeas,World,2012,0.004347826,0.069565217,0.030434783,0.230434783
Pigeonpeas,World,2013,0.013043478,0.086956522,0.02173913,0.243478261
Pili nut,World,2010,0.1,0.004347826,NA,0.008695652
Pili nut,World,2011,0.1,NA,0.004347826,0.008695652
Pili nut,World,2012,0.1,NA,NA,0.004347826
Pili nut,World,2013,0.1,0.008695652,0.004347826,0.013043478
Pine nut,World,2010,0.095652174,0.004347826,NA,0.004347826
Pine nut,World,2011,0.095652174,NA,0.004347826,0.008695652
Pine nut,World,2012,0.095652174,NA,NA,0.004347826
Pine nut,World,2013,0.1,0.008695652,0.004347826,0.013043478
Pineapples,World,2010,0.008695652,0.143478261,0.430434783,0.013043478
Pineapples,World,2011,0.004347826,0.156521739,0.439130435,0.017391304
Pineapples,World,2012,0.008695652,0.152173913,0.434782609,0.026086957
Pineapples,World,2013,0.008695652,0.173913043,0.456521739,0.02173913
Pistachios,World,2010,0.052173913,NA,NA,NA
Pistachios,World,2011,0.052173913,NA,NA,NA
Pistachios,World,2012,0.056521739,NA,NA,NA
Pistachios,World,2013,0.065217391,0.004347826,NA,NA
Plantains,World,2010,0.069565217,0.165217391,0.217391304,0.113043478
Plantains,World,2011,0.060869565,0.152173913,0.213043478,0.12173913
Plantains,World,2012,0.060869565,0.204347826,0.269565217,0.134782609
Plantains,World,2013,0.065217391,0.208695652,0.282608696,0.139130435
Plums,World,2010,NA,NA,NA,NA
Plums,World,2011,NA,NA,NA,NA
Plums,World,2012,NA,NA,0.004347826,NA
Plums,World,2013,NA,NA,NA,NA
Pomegranate,World,2010,0.017391304,0.008695652,0.243478261,NA
Pomegranate,World,2011,0.017391304,0.008695652,0.256521739,NA
Pomegranate,World,2012,0.017391304,0.008695652,0.273913043,NA
Pomegranate,World,2013,0.026086957,0.017391304,0.291304348,NA
Pongamia oil,World,2010,0.008695652,NA,NA,0.004347826
Pongamia oil,World,2011,0.004347826,NA,NA,0.004347826
Pongamia oil,World,2012,0.004347826,NA,NA,0.004347826
Pongamia oil,World,2013,0.008695652,NA,NA,0.004347826
Poppies,World,2010,NA,NA,NA,NA
Poppies,World,2011,NA,NA,NA,NA
Poppies,World,2012,NA,NA,NA,NA
Poppies,World,2013,NA,NA,NA,NA
Potatoes,World,2010,0.226086957,0.569565217,0.695652174,0.569565217
Potatoes,World,2011,0.247826087,0.565217391,0.686956522,0.569565217
Potatoes,World,2012,0.226086957,0.586956522,0.695652174,0.57826087
Potatoes,World,2013,0.217391304,0.573913043,0.7,0.569565217
Prickly pear,World,2010,0.017391304,0.008695652,0.239130435,NA
Prickly pear,World,2011,0.017391304,0.008695652,0.234782609,NA
Prickly pear,World,2012,0.017391304,0.008695652,0.260869565,NA
Prickly pear,World,2013,0.026086957,0.017391304,0.282608696,NA
Proso millet,World,2010,0.095652174,0.108695652,0.143478261,0.117391304
Proso millet,World,2011,0.086956522,0.130434783,0.143478261,0.117391304
Proso millet,World,2012,0.086956522,0.108695652,0.143478261,0.117391304
Proso millet,World,2013,0.086956522,0.117391304,0.134782609,0.12173913
Pumpkin,World,2010,NA,NA,NA,NA
Pumpkin,World,2011,NA,NA,NA,NA
Pumpkin,World,2012,NA,NA,NA,NA
Pumpkin,World,2013,NA,NA,NA,NA
Purging croton,World,2010,0.008695652,NA,NA,0.004347826
Purging croton,World,2011,0.004347826,NA,NA,0.004347826
Purging croton,World,2012,0.004347826,NA,NA,0.004347826
Purging croton,World,2013,0.008695652,NA,NA,0.004347826
Pyrethrum,World,2010,NA,NA,NA,NA
Pyrethrum,World,2011,NA,NA,NA,NA
Pyrethrum,World,2012,NA,NA,NA,NA
Pyrethrum,World,2013,NA,NA,NA,NA
Quinces,World,2010,NA,NA,NA,NA
Quinces,World,2011,NA,NA,NA,NA
Quinces,World,2012,NA,NA,NA,NA
Quinces,World,2013,NA,NA,NA,NA
Quinoa,World,2010,NA,NA,NA,NA
Quinoa,World,2011,NA,NA,NA,NA
Quinoa,World,2012,NA,NA,NA,NA
Quinoa,World,2013,NA,NA,NA,NA
Radish,World,2010,0.004347826,0.052173913,0.652173913,0.269565217
Radish,World,2011,0.004347826,0.069565217,0.652173913,0.27826087
Radish,World,2012,NA,0.073913043,0.647826087,0.265217391
Radish,World,2013,NA,0.056521739,0.652173913,0.27826087
Rambutan,World,2010,NA,NA,0.030434783,NA
Rambutan,World,2011,0.004347826,0.004347826,0.026086957,NA
Rambutan,World,2012,0.004347826,NA,0.039130435,NA
Rambutan,World,2013,0.004347826,NA,0.047826087,NA
Ramie,World,2010,NA,NA,NA,NA
Ramie,World,2011,NA,NA,NA,NA
Ramie,World,2012,NA,NA,NA,NA
Ramie,World,2013,NA,NA,NA,NA
Rapeseed and Mustards,World,2010,0.265217391,0.195652174,0.160869565,0.013043478
Rapeseed and Mustards,World,2011,0.27826087,0.204347826,0.165217391,0.013043478
Rapeseed and Mustards,World,2012,0.27826087,0.213043478,0.17826087,0.013043478
Rapeseed and Mustards,World,2013,0.282608696,0.226086957,0.182608696,0.004347826
Raspberries,World,2010,NA,NA,NA,NA
Raspberries,World,2011,NA,NA,NA,NA
Raspberries,World,2012,NA,NA,NA,NA
Raspberries,World,2013,NA,NA,NA,NA
Rhubarb,World,2010,0.004347826,0.039130435,0.643478261,0.247826087
Rhubarb,World,2011,0.004347826,0.052173913,0.630434783,0.269565217
Rhubarb,World,2012,NA,0.065217391,0.634782609,0.243478261
Rhubarb,World,2013,NA,0.047826087,0.647826087,0.273913043
Rice (African),World,2010,0.634782609,0.765217391,0.765217391,0.765217391
Rice (African),World,2011,0.660869565,0.760869565,0.760869565,0.760869565
Rice (African),World,2012,0.626086957,0.760869565,0.760869565,0.760869565
Rice (African),World,2013,0.634782609,0.760869565,0.760869565,0.756521739
Rice (Asian),World,2010,0.57826087,0.765217391,0.765217391,0.756521739
Rice (Asian),World,2011,0.613043478,0.760869565,0.760869565,0.752173913
Rice (Asian),World,2012,0.595652174,0.760869565,0.760869565,0.752173913
Rice (Asian),World,2013,0.595652174,0.760869565,0.760869565,0.752173913
Rice bean,World,2010,0.208695652,0.456521739,0.447826087,0.565217391
Rice bean,World,2011,0.204347826,0.452173913,0.443478261,0.569565217
Rice bean,World,2012,0.208695652,0.447826087,0.42173913,0.565217391
Rice bean,World,2013,0.208695652,0.460869565,0.42173913,0.565217391
Roselle,World,2010,NA,NA,NA,NA
Roselle,World,2011,NA,NA,NA,NA
Roselle,World,2012,NA,NA,NA,NA
Roselle,World,2013,NA,NA,NA,NA
"Rubber, natural",World,2010,NA,NA,NA,NA
"Rubber, natural",World,2011,NA,NA,NA,NA
"Rubber, natural",World,2012,NA,NA,NA,NA
"Rubber, natural",World,2013,NA,NA,NA,NA
Runner bean,World,2010,0.195652174,0.452173913,0.443478261,0.560869565
Runner bean,World,2011,0.2,0.443478261,0.434782609,0.569565217
Runner bean,World,2012,0.208695652,0.439130435,0.413043478,0.556521739
Runner bean,World,2013,0.2,0.443478261,0.413043478,0.556521739
Rye,World,2010,0.073913043,0.160869565,0.152173913,0.160869565
Rye,World,2011,0.073913043,0.156521739,0.156521739,0.160869565
Rye,World,2012,0.069565217,0.147826087,0.152173913,0.156521739
Rye,World,2013,0.086956522,0.156521739,0.147826087,0.156521739
Safflower,World,2010,NA,NA,NA,NA
Safflower,World,2011,NA,NA,NA,NA
